MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,OverallQual_square,MasVnrArea_square,TotalBsmtSF_square,1stFlrSF_square,GrLivArea_square,FullBath_square,TotRmsAbvGrd_square,Fireplaces_square,GarageCars_square,GarageArea_square,BsmtFinSF1_square,OverallQual_cube,MasVnrArea_cube,TotalBsmtSF_cube,1stFlrSF_cube,GrLivArea_cube,FullBath_cube,TotRmsAbvGrd_cube,Fireplaces_cube,GarageCars_cube,GarageArea_cube,BsmtFinSF1_cube,OverallQual_sqrt,MasVnrArea_sqrt,TotalBsmtSF_sqrt,1stFlrSF_sqrt,GrLivArea_sqrt,FullBath_sqrt,TotRmsAbvGrd_sqrt,Fireplaces_sqrt,GarageCars_sqrt,GarageArea_sqrt,BsmtFinSF1_sqrt
75,RL,60.0,19800,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,0.0,1411.0,1836.0,GasA,Gd,Y,SBrkr,1836,1836,0,3672,0.0,0.0,3,1,5,1,Gd,7,Typ,2,Gd,Detchd,1993.0,Unf,2.0,836.0,TA,TA,Y,684,80,32,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,36,0.0,3370896.0,3370896,13483584,9,49,4,4.0,698896.0,180625.0,216,0.0,6188965056.0,6188965056,49511720448,27,343,8,8.0,584277056.0,76765625.0,2.449489742783178,0.0,42.8485705712571,42.8485705712571,60.597029630172464,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.4142135623730951,28.91366458960192,20.615528128088304
80,RL,78.0,11679,Pave,NA,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96.0,TA,TA,CBlock,TA,TA,Gd,ALQ,612.0,Rec,1164.0,0.0,1776.0,GasA,Ex,Y,SBrkr,1560,0,0,1560,0.0,1.0,2,0,3,1,TA,6,Min2,1,Fa,Attchd,1962.0,Fin,2.0,528.0,TA,TA,Y,453,253,144,0,0,0,NA,MnPrv,NA,0,5,2006,WD,Normal,25,9216.0,3154176.0,2433600,2433600,4,36,1,4.0,278784.0,374544.0,125,884736.0,5601816576.0,3796416000,3796416000,8,216,1,8.0,147197952.0,229220928.0,2.23606797749979,9.797958971132712,42.14261501141095,39.496835316262995,39.496835316262995,1.4142135623730951,2.449489742783178,1.0,1.4142135623730951,22.978250586152114,24.73863375370596
20,RL,80.0,12048,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,TA,7,Typ,1,Ex,Attchd,2002.0,RFn,2.0,569.0,TA,TA,Y,0,189,36,0,348,0,NA,NA,NA,0,4,2006,WD,Normal,25,53824.0,0.0,2214144,2214144,1,49,1,4.0,323761.0,0.0,125,12487168.0,0.0,3294646272,3294646272,1,343,1,8.0,184220009.0,0.0,2.23606797749979,15.231546211727817,0.0,38.57460304397182,38.57460304397182,1.0,2.6457513110645907,1.0,1.4142135623730951,23.853720883753127,0.0
20,RL,70.0,10519,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1057.0,1057.0,GasA,Gd,Y,SBrkr,1057,0,0,1057,0.0,1.0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1955.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,25,26896.0,1117249.0,1117249,1117249,1,36,0,1.0,82944.0,0.0,125,4410944.0,1180932193.0,1180932193,1180932193,1,216,0,1.0,23887872.0,0.0,2.23606797749979,12.806248474865697,32.51153641401772,32.51153641401772,32.51153641401772,1.0,2.449489742783178,0.0,1.0,16.97056274847714,0.0
50,RL,75.0,9525,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,468.0,Unf,0.0,532.0,1000.0,GasA,TA,Y,SBrkr,1068,541,0,1609,0.0,0.0,1,1,5,1,TA,7,Typ,0,NA,Attchd,1953.0,Unf,1.0,305.0,Fa,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,36,0.0,1000000.0,1140624,2588881,1,49,0,1.0,93025.0,219024.0,216,0.0,1000000000.0,1218186432,4165509529,1,343,0,1.0,28372625.0,102503232.0,2.449489742783178,0.0,31.622776601683793,32.68026927673638,40.11234224026316,1.0,2.6457513110645907,0.0,1.0,17.46424919657298,21.633307652783937
60,RL,88.0,12128,Pave,NA,IR1,Bnk,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,Gd,TA,CBlock,Gd,TA,No,ALQ,549.0,Unf,0.0,319.0,868.0,GasA,Ex,Y,SBrkr,1313,1246,0,2559,0.0,0.0,2,1,4,1,Ex,9,Typ,1,TA,Attchd,1989.0,RFn,2.0,506.0,TA,TA,Y,0,245,0,0,168,0,NA,MnPrv,NA,0,11,2006,WD,Abnorml,36,53824.0,753424.0,1723969,6548481,4,81,1,4.0,256036.0,301401.0,216,12487168.0,653972032.0,2263571297,16757562879,8,729,1,8.0,129554216.0,165469149.0,2.449489742783178,15.231546211727817,29.46183972531247,36.235341863986875,50.586559479766954,1.4142135623730951,3.0,1.0,1.4142135623730951,22.494443758403985,23.430749027719962
90,RL,73.0,9069,Pave,NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,LwQ,261.0,GLQ,1083.0,0.0,1344.0,GasA,Gd,Y,SBrkr,1440,0,0,1440,2.0,0.0,2,0,2,2,Gd,8,Typ,0,NA,Attchd,1993.0,Unf,4.0,920.0,TA,TA,Y,288,0,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,36,0.0,1806336.0,2073600,2073600,4,64,0,16.0,846400.0,68121.0,216,0.0,2427715584.0,2985984000,2985984000,8,512,0,64.0,778688000.0,17779581.0,2.449489742783178,0.0,36.66060555964672,37.94733192202055,37.94733192202055,1.4142135623730951,2.8284271247461903,0.0,2.0,30.331501776206203,16.15549442140351
60,RL,133.0,11003,Pave,NA,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1308.0,1308.0,GasA,Ex,Y,SBrkr,1308,568,0,1876,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,BuiltIn,2005.0,RFn,3.0,848.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,7,2006,New,Partial,49,0.0,1710864.0,1710864,3519376,4,49,0,9.0,719104.0,0.0,343,0.0,2237810112.0,2237810112,6602349376,8,343,0,27.0,609800192.0,0.0,2.6457513110645907,0.0,36.16628264005025,36.16628264005025,43.31281565541543,1.4142135623730951,2.6457513110645907,0.0,1.7320508075688772,29.120439557122072,0.0
20,RL,64.0,7488,Pave,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,393.0,Unf,0.0,815.0,1208.0,GasA,Ex,Y,SBrkr,1208,0,0,1208,0.0,0.0,2,0,2,1,Gd,6,Typ,0,NA,Attchd,2005.0,RFn,2.0,632.0,TA,TA,Y,105,58,0,0,0,0,NA,NA,NA,0,2,2006,WD,Abnorml,49,0.0,1459264.0,1459264,1459264,4,36,0,4.0,399424.0,154449.0,343,0.0,1762790912.0,1762790912,1762790912,8,216,0,8.0,252435968.0,60698457.0,2.6457513110645907,0.0,34.75629439396553,34.75629439396553,34.75629439396553,1.4142135623730951,2.449489742783178,0.0,1.4142135623730951,25.13961017995307,19.82422760159901
20,RL,90.0,13377,Pave,NA,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1576.0,Unf,0.0,260.0,1836.0,GasA,Gd,Y,SBrkr,1846,0,0,1846,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,495.0,TA,TA,Y,0,32,0,0,0,0,NA,NA,NA,0,7,2006,New,Partial,36,0.0,3370896.0,3407716,3407716,4,49,1,4.0,245025.0,2483776.0,216,0.0,6188965056.0,6290643736,6290643736,8,343,1,8.0,121287375.0,3914430976.0,2.449489742783178,0.0,42.8485705712571,42.96510211788167,42.96510211788167,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,22.24859546128699,39.698866482558415
20,RL,78.0,11645,Pave,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1122.0,Unf,0.0,448.0,1570.0,GasA,Ex,Y,SBrkr,1590,0,0,1590,1.0,0.0,2,1,2,1,Ex,6,Typ,0,NA,Attchd,2005.0,Fin,3.0,754.0,TA,TA,Y,176,80,0,0,0,0,NA,NA,NA,0,8,2006,New,Partial,64,39204.0,2464900.0,2528100,2528100,4,36,0,9.0,568516.0,1258884.0,512,7762392.0,3869893000.0,4019679000,4019679000,8,216,0,27.0,428661064.0,1412467848.0,2.8284271247461903,14.071247279470288,39.6232255123179,39.87480407475377,39.87480407475377,1.4142135623730951,2.449489742783178,0.0,1.7320508075688772,27.459060435491963,33.49626844888845
60,RL,91.0,10984,Pave,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,945.0,945.0,GasA,Ex,Y,SBrkr,945,864,0,1809,0.0,0.0,2,1,3,1,Gd,8,Typ,0,NA,Attchd,2005.0,RFn,2.0,638.0,TA,TA,Y,144,54,0,0,0,0,NA,NA,NA,0,5,2006,New,Partial,49,0.0,893025.0,893025,3272481,4,64,0,4.0,407044.0,0.0,343,0.0,843908625.0,843908625,5919918129,8,512,0,8.0,259694072.0,0.0,2.6457513110645907,0.0,30.740852297878796,30.740852297878796,42.532340636273474,1.4142135623730951,2.8284271247461903,0.0,1.4142135623730951,25.25866188063018,0.0
20,RL,78.0,9316,Pave,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,56.0,Unf,0.0,1558.0,1614.0,GasA,Ex,Y,SBrkr,1614,0,0,1614,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,576.0,TA,TA,Y,100,45,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,49,19600.0,2604996.0,2604996,2604996,4,49,1,4.0,331776.0,3136.0,343,2744000.0,4204463544.0,4204463544,4204463544,8,343,1,8.0,191102976.0,175616.0,2.6457513110645907,11.832159566199232,40.17461885320133,40.17461885320133,40.17461885320133,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,24.0,7.483314773547883
60,RL,78.0,9316,Pave,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,SBrkr,784,812,0,1596,0.0,0.0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2005.0,RFn,2.0,610.0,TA,TA,Y,144,45,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,49,283024.0,614656.0,614656,2547216,4,36,0,4.0,372100.0,0.0,343,150568768.0,481890304.0,481890304,4065356736,8,216,0,8.0,226981000.0,0.0,2.6457513110645907,23.065125189341593,28.0,28.0,39.949968710876355,1.4142135623730951,2.449489742783178,0.0,1.4142135623730951,24.698178070456937,0.0
20,RL,80.0,12000,Pave,NA,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Fa,CBlock,Gd,Fa,No,LwQ,853.0,Unf,0.0,535.0,1388.0,GasA,Gd,Y,SBrkr,1388,0,0,1388,1.0,0.0,2,0,3,1,TA,6,Typ,1,Po,Attchd,1968.0,RFn,2.0,522.0,TA,TA,Y,0,58,0,0,0,0,NA,NA,NA,0,7,2006,COD,Abnorml,36,0.0,1926544.0,1926544,1926544,4,36,1,4.0,272484.0,727609.0,216,0.0,2674043072.0,2674043072,2674043072,8,216,1,8.0,142236648.0,620650477.0,2.449489742783178,0.0,37.255872020394314,37.255872020394314,37.255872020394314,1.4142135623730951,2.449489742783178,1.0,1.4142135623730951,22.847319317591726,29.206163733020468
20,RL,95.0,13015,Pave,NA,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,TA,5,Typ,0,NA,Attchd,1996.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,25,0.0,1210000.0,1210000,1210000,1,25,0,4.0,213444.0,0.0,125,0.0,1331000000.0,1331000000,1331000000,1,125,0,8.0,98611128.0,0.0,2.23606797749979,0.0,33.166247903554,33.166247903554,33.166247903554,1.0,2.23606797749979,0.0,1.4142135623730951,21.494185260204677,0.0
60,RL,65.0,12438,Pave,NA,IR1,Lvl,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,781.0,GasA,Ex,Y,SBrkr,795,704,0,1499,0.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1995.0,RFn,2.0,473.0,TA,TA,Y,413,91,0,0,0,0,NA,NA,NA,0,8,2006,WD,Normal,36,4624.0,609961.0,632025,2247001,4,36,1,4.0,223729.0,0.0,216,314432.0,476379541.0,502459875,3368254499,8,216,1,8.0,105823817.0,0.0,2.449489742783178,8.246211251235321,27.94637722496424,28.19574435974337,38.71692136521188,1.4142135623730951,2.449489742783178,1.0,1.4142135623730951,21.748563170931547,0.0
20,RL,60.0,8685,Pave,NA,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,846.0,Unf,0.0,579.0,1425.0,GasA,Ex,Y,SBrkr,1425,0,0,1425,1.0,0.0,2,0,3,1,TA,5,Typ,0,NA,Attchd,1998.0,RFn,2.0,591.0,TA,TA,Y,0,130,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,49,0.0,2030625.0,2030625,2030625,4,25,0,4.0,349281.0,715716.0,343,0.0,2893640625.0,2893640625,2893640625,8,125,0,8.0,206425071.0,605495736.0,2.6457513110645907,0.0,37.749172176353746,37.749172176353746,37.749172176353746,1.4142135623730951,2.23606797749979,0.0,1.4142135623730951,24.310491562286437,29.086079144497972
60,RL,68.0,9272,Pave,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,0.0,342.0,842.0,GasA,Ex,Y,SBrkr,856,893,0,1749,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1999.0,RFn,2.0,515.0,TA,TA,Y,140,85,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,49,0.0,708964.0,732736,3059001,4,49,0,4.0,265225.0,250000.0,343,0.0,596947688.0,627222016,5350192749,8,343,0,8.0,136590875.0,125000000.0,2.6457513110645907,0.0,29.017236257093817,29.257477676655586,41.82104733265297,1.4142135623730951,2.6457513110645907,0.0,1.4142135623730951,22.693611435820433,22.360679774997898
60,RL,72.0,13426,Pave,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894.0,Unf,0.0,57.0,951.0,GasA,Ex,Y,SBrkr,951,828,0,1779,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,2.0,586.0,TA,TA,Y,208,107,0,0,0,0,NA,NA,NA,0,9,2006,WD,Normal,49,0.0,904401.0,904401,3164841,4,49,1,4.0,343396.0,799236.0,343,0.0,860085351.0,860085351,5630252139,8,343,1,8.0,201230056.0,714516984.0,2.6457513110645907,0.0,30.83828789021855,30.83828789021855,42.17819341792628,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,24.20743687382041,29.899832775452108
60,RL,50.0,8340,Pave,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,166.0,675.0,GasA,TA,Y,SBrkr,686,702,0,1388,0.0,0.0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1977.0,Unf,1.0,317.0,TA,TA,Y,406,36,0,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,36,3844.0,455625.0,470596,1926544,1,36,0,1.0,100489.0,259081.0,216,238328.0,307546875.0,322828856,2674043072,1,216,0,1.0,31855013.0,131872229.0,2.449489742783178,7.874007874011811,25.98076211353316,26.19160170741759,37.255872020394314,1.0,2.449489742783178,0.0,1.0,17.804493814764857,22.561028345356956
80,RL,42.0,10385,Pave,NA,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123.0,TA,TA,CBlock,TA,Gd,Av,ALQ,595.0,LwQ,400.0,0.0,995.0,GasA,TA,Y,SBrkr,1282,0,0,1282,0.0,1.0,2,0,3,1,TA,6,Typ,0,NA,Detchd,1989.0,Unf,3.0,672.0,Fa,TA,Y,386,0,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,36,15129.0,990025.0,1643524,1643524,4,36,0,9.0,451584.0,354025.0,216,1860867.0,985074875.0,2106997768,2106997768,8,216,0,27.0,303464448.0,210644875.0,2.449489742783178,11.090536506409418,31.54362059117501,35.805027579936315,35.805027579936315,1.4142135623730951,2.449489742783178,0.0,1.7320508075688772,25.92296279363144,24.392621835300936
20,RL,60.0,7200,Pave,NA,Reg,Low,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,437.0,Unf,0.0,427.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1977.0,Unf,1.0,297.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,3,2006,WD,Normal,25,0.0,746496.0,746496,746496,1,25,0,1.0,88209.0,190969.0,125,0.0,644972544.0,644972544,644972544,1,125,0,1.0,26198073.0,83453453.0,2.23606797749979,0.0,29.393876913398138,29.393876913398138,29.393876913398138,1.0,2.23606797749979,0.0,1.0,17.233687939614086,20.904544960366874
60,RL,60.0,9930,Pave,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Gd,TA,PConc,Gd,TA,No,GLQ,456.0,Unf,0.0,370.0,826.0,GasA,Ex,Y,SBrkr,878,884,0,1762,0.0,0.0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2002.0,Fin,2.0,591.0,TA,TA,Y,320,54,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,49,39601.0,682276.0,770884,3104644,4,36,0,4.0,349281.0,207936.0,343,7880599.0,563559976.0,676836152,5470382728,8,216,0,8.0,206425071.0,94818816.0,2.6457513110645907,14.106735979665885,28.74021572639983,29.631064780058107,41.97618372363071,1.4142135623730951,2.449489742783178,0.0,1.4142135623730951,24.310491562286437,21.354156504062622
60,RL,45.0,9468,Pave,NA,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,TA,TA,PConc,Gd,TA,Mn,GLQ,639.0,Unf,0.0,201.0,840.0,GasA,Ex,Y,SBrkr,840,915,0,1755,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,530.0,TA,TA,Y,176,73,0,0,0,0,NA,NA,NA,0,8,2006,WD,Normal,36,21904.0,705600.0,705600,3080025,4,49,1,4.0,280900.0,408321.0,216,3241792.0,592704000.0,592704000,5405443875,8,343,1,8.0,148877000.0,260917119.0,2.449489742783178,12.165525060596439,28.982753492378876,28.982753492378876,41.892720131306824,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,23.021728866442675,25.278449319529077
20,RL,60.0,11088,Pave,NA,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,872.0,Unf,0.0,476.0,1348.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,2002.0,Unf,2.0,418.0,TA,TA,Y,68,166,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,64,0.0,1817104.0,1844164,1844164,1,25,1,4.0,174724.0,760384.0,512,0.0,2449456192.0,2504374712,2504374712,1,125,1,8.0,73034632.0,663054848.0,2.8284271247461903,0.0,36.71511950137164,36.851051545376556,36.851051545376556,1.0,2.23606797749979,1.0,1.4142135623730951,20.445048300260872,29.5296461204668
60,RL,70.0,8726,Pave,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Ex,Y,SBrkr,872,1037,0,1909,0.0,0.0,2,1,4,1,Gd,8,Typ,0,NA,BuiltIn,2002.0,RFn,2.0,529.0,TA,TA,Y,0,108,0,0,0,0,NA,NA,NA,0,9,2006,WD,Normal,49,0.0,760384.0,760384,3644281,4,64,0,4.0,279841.0,0.0,343,0.0,663054848.0,663054848,6956932429,8,512,0,8.0,148035889.0,0.0,2.6457513110645907,0.0,29.5296461204668,29.5296461204668,43.69210454990696,1.4142135623730951,2.8284271247461903,0.0,1.4142135623730951,23.0,0.0
60,RL,67.0,10566,Pave,NA,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261.0,Gd,TA,PConc,Gd,TA,Av,GLQ,920.0,Unf,0.0,170.0,1090.0,GasA,Ex,Y,SBrkr,1090,1124,0,2214,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1999.0,Fin,3.0,646.0,TA,TA,Y,197,80,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,64,68121.0,1188100.0,1188100,4901796,4,64,1,9.0,417316.0,846400.0,512,17779581.0,1295029000.0,1295029000,10852576344,8,512,1,27.0,269586136.0,778688000.0,2.8284271247461903,16.15549442140351,33.015148038438355,33.015148038438355,47.05316142407437,1.4142135623730951,2.8284271247461903,1.0,1.7320508075688772,25.41653005427767,30.331501776206203
60,RL,60.0,21533,Pave,NA,IR2,Lvl,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1065.0,1065.0,GasA,Ex,Y,SBrkr,1065,984,0,2049,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1997.0,Unf,2.0,467.0,TA,TA,Y,120,48,0,0,0,0,NA,NA,NA,0,8,2006,WD,Normal,49,0.0,1134225.0,1134225,4198401,4,81,1,4.0,218089.0,0.0,343,0.0,1207949625.0,1207949625,8602523649,8,729,1,8.0,101847563.0,0.0,2.6457513110645907,0.0,32.63433774416144,32.63433774416144,45.2658811910251,1.4142135623730951,3.0,1.0,1.4142135623730951,21.61018278497431,0.0
60,RL,90.0,11250,Pave,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,Mn,ALQ,796.0,Unf,0.0,258.0,1054.0,GasA,Ex,Y,SBrkr,1070,869,0,1939,0.0,1.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,RFn,3.0,555.0,TA,TA,Y,128,84,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,49,51529.0,1110916.0,1144900,3759721,4,64,1,9.0,308025.0,633616.0,343,11697083.0,1170905464.0,1225043000,7290099019,8,512,1,27.0,170953875.0,504358336.0,2.6457513110645907,15.066519173319364,32.46536616149585,32.71085446759225,44.034077712607996,1.4142135623730951,2.8284271247461903,1.0,1.7320508075688772,23.558437978779494,28.21347195933177
